Showers,Sinks,CW,DW,Baths
,0.0031569,,,
,0.0044197,,,
,,,,
,0.0019543,,,
,,,,
,,,,
,0.0798556,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0019543,,,
,,,,
,0.028653,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0165063,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0174684,,,
,0.0551413,,,
,0.0068851,,,
,,,,
,,,,
,0.0109441,,,
,0.035899,,,
,0.1224594,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0117559,,,
,,,,
,0.0479556,,,
,,,,
,0.0052916,,,
,,,,
,,,,
,0.0392063,,,
,,,,
,,0.0132356,,
,,,,
,,,,
,,,,
,0.0138906,,,
,,,,
,,,,
,,0.0435349,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0260372,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,0.1227238,
,,,0.0918288,
,,,0.0581323,
,,,0.0852918,
,,,0.0407782,
,,,,
,,0.0603543,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0617258,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.065875,,,
,0.0073963,,,
,,,,0.2358954
,,,,
,0.0039387,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
0.1766384,0.0871317,,,
0.0441596,,,,
,,,,
0.1400358,,,,
0.0466786,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.06819,,,
,0.0881239,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.1124473,,,
,0.0476247,0.0321523,,
,,,,
,,,,
,0.0271197,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0492183,,,
,,,,
,,,,
,,,,
,,0.0187538,,
,,0.1119935,,
,,0.0906943,,
,,,,
,,,,
,,,,
,0.0346663,,,
,,,,
,,0.0636327,,
,0.0210162,0.0874974,,
,0.1035479,0.0752596,,
,0.009982,,,
,,,,
,,,,
,,,,
0.1294694,,,,
0.3236735,,,,
,,,,
0.0552385,,,,
0.441908,,,,
,,,,
,,,,
,0.0455502,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.014071,,,
,0.0043897,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.058659,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0036681,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0006314,,,
,0.0019543,,,
,,,,
,,,,
,,,,
,,,,
,0.041341,,,
,,,,
,,,,
,0.0013229,,,
,,,,
,,,,
,,,,
,,,,
0.255729,,,,
,,,,
,,,,
,0.0783825,,,
,,,,
,,,,
,0.0045701,,,
,,,,
,0.016356,0.0163714,,
,0.0174083,,,
,,,,
,,,,
,,,,
,,,,
,0.1379435,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0284125,,,
,0.0324414,,,
,0.0233915,,,
,0.0030968,,,
,0.0853878,,,
,,,,
,0.0108238,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0991582,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0043897,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0032772,,,
,,,,
,,,,
,0.0659952,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.003187,,,
,0.0123572,,,
,0.0014432,,,
,0.0010824,,,
,,,,
,0.041371,,,
,0.0414913,0.0147424,,
,,,,
,,,,
,0.0003909,,,
,,,,
,,,,
,0.0167168,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0303668,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0028563,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
0.0594962,,,,
0.1784886,,,,
,0.0785329,,,
,0.0978652,,,
0.1925992,0.0042093,,,
,,,,
,,0.07416,,
,,,,
,,,,
,,,,
,,,,
,0.0446783,,,
,,,,
,,,,
,0.0977451,,,
,,,,
,0.0366506,,,
,0.0366506,,,
,,,,
0.151404,0.0263079,0.0084708,,
,,,,
,0.0669873,,,
,,,,
,0.016837,,,
,0.0113951,,,
,0.0213169,,,
,0.0019543,0.0318672,,
,,,,
,,,,
,,,,
,6.01e-05,,,
,,,,
,,,,
,0.0528262,0.0296885,,
,,,,
,0.0471437,,,
,,,,
,,,,
,,,,
,,,,
,,0.0860314,,
,,,,
,0.1592002,,,
,,,,
,,,,
,,,,
,0.0107035,,,
,,,,
,,0.0577683,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0461515,,,
,0.0056825,,,
,0.030006,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0859892,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0418521,,,
,0.0626278,,,
,,,,
,0.0004811,0.048259,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.014552,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,0.0964202,
,,,0.1115174,
,,,0.0771595,
,,,0.0458755,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0012026,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.1671677,,,
,0.0623872,,,
,9.02e-05,,,
,,,,
,,,,
,,,,
,,,,
,,,,
0.6199285,,,,
0.4895232,,,,
,,,,
0.2907044,,,,
0.1661168,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0168972,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0437763,,,
,,,,
,,,,
,0.0052916,,,
,,,,
,,,,
,,,,
,,,,
,0.0005713,,,
,,,,
,0.0082081,,,
,,,,
,,,,
,,,,
,,,,
,0.0189717,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,6.01e-05,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0724293,,,
,,,,
,0.006374,,,
,,,,
,,,,
,0.0007817,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0225797,,,
,0.1060433,,,
,,,,
,0.0147925,,,
,0.2143116,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0030667,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0543595,,,
,0.2806375,,,
,0.0306374,,,
,0.017739,,,
,,,,
,0.0422128,,,
,0.1084786,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.000451,,,
,0.0057426,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0052916,,,
,,,,
,,,,
,,,,
,,,,
,0.2639207,,,
,,,,
,,,,
,,,,
,,,,
,0.0385448,,,
,,0.1334148,,
,,0.0086948,,
,,,,
,,,,
,0.0189417,,,
,,,,
,,,,
,,0.0161474,,
,,0.0128895,,
,0.0118761,,,
,0.033614,,,
,,,,
,,,,
,,,,
,,,,
,0.0046302,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0651232,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.023632,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0110944,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0440168,,,
,,,,
,,,,
,,,0.0649805,
,,,0.0726459,
,,,0.084786,
,0.0211966,,,
,,,,
,0.0037282,,,
,,,,
,0.0291341,,,
,0.0740227,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.1076067,,,
,,,,
,0.1007516,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0147324,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.036831,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0342754,,,
,0.2348466,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0842153,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0297054,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0541491,,,
,,,,
,,,,
,0.1117258,,,
,,,,
,,,,
,0.0172579,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0217378,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0338845,,,
,,,,
,0.0119663,,,
,,,,
,,,,
,,,,
,0.0599519,,,
,,,,
,0.0828924,,,
,,,,
,,,,
,0.0814491,,,
,,,,
,,,,
,,,,
,,,,
,0.0839447,,,
,,,,
,,,,
,,,,
,0.0469934,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0955201,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0819002,,,
,0.0755563,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0110643,,,
,,,,
0.2737405,,,,
0.1642443,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0419423,,,
,,,,
,,,,
,,,,
,0.0649128,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0174083,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0479555,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
0.4804947,0.0062838,,,
,,,,
,6.01e-05,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0398678,,,
,,,,
,,,,
,,,,
,0.0525256,,,
,,,,
,,,,
0.2244984,0.0326518,,,
0.1496656,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0150331,,,
,,,,
,,,,
,,,,
,0.0066446,0.0444716,,
,,,,
,0.0051413,,,
,0.0025256,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0503608,,,
,0.005923,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.002285,,,
,,,,
,0.0188815,,,
,,,,
,,,,
,,,,
,0.0631089,,0.1038132,
,,,0.0742412,
,,,0.0649027,
,,,0.0861478,
,,,0.0667704,
,,,0.0819844,
,,,,
,0.034516,,,
,,,,
,0.0003307,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0030968,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0029765,,,
,0.0324714,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0214071,,,
,,,,
,0.041371,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0485268,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0489477,,,
,,0.076013,0.075175,
,,0.0708206,0.0723735,
,,,0.0745525,
,,,0.0619066,
,0.0002405,,0.1136186,
,,,,
,0.0022249,,,
,,,,
0.2386092,,0.0700468,,
0.1789569,0.0317799,,,
,,,,
,,,,
,,,,
,,,,
,0.0178593,,,
,,0.0804928,,
,,0.0340257,,
,0.0085989,,,
,,,,
0.482568,,,,
0.482568,,,,
,0.0070956,,,
,,,,
,,,,
,,,,
,0.0778413,,,
,0.0306374,,,
,,,,
,,,,
,0.0691821,,,
,,,,
,0.1888757,,,
,0.0320205,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.052255,,,
,0.0231509,,,
,,,,
,,,,
,,,,
,,,,
,0.0400481,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0002706,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0343656,,,
,0.0337342,,,
,,,,
,0.0012628,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0019844,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,6.01e-05,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,0.1,,
,,,,
,0.0003307,,,
,,,,
,0.0336441,,,
,,,,
,,,,
,,,,
,,,,0.2480192
,,,,
,0.0429345,,,
,0.0408299,,,
,,,,
,0.0009922,,,
,,,,
,,,,
,,,,
,,,,
,6.01e-05,,,
,,,,
,0.0003007,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0106434,,,
,,,,
,,,,
,,,,
,,,,
,0.2039688,,,
,,,,
,,,,
,0.0019543,,,
,0.0033373,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0242032,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0349068,,,
,,,,
,0.0339748,,,
,,,,
,,,,
,,,,
,0.0346061,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0015033,,,
,0.0675286,,,
,0.117679,,,
,0.1098015,,,
,,,,
,,,,
,0.0301864,,,
,0.0512928,,,
,0.0504209,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0110643,,,
,,,,
,0.0002105,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,0.0085319,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0001203,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0328322,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0171076,,,
,,,,
,,,,
,,,,
,,,,
,,0.0215027,,
,,,,
,0.1202046,,,
,,0.0143352,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,0.0023213,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0264281,,,
,0.0430848,,,
,0.036801,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0278413,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0658449,,,
,,,,
,0.008148,,,
,0.0886951,,,
,,,,
,0.0088695,,,
,0.0019844,,,
,0.0300361,,,
,,,,
,0.0278713,,,
,0.0532471,,,
,,,,
,,,,
,0.0735418,,,
,,,,
,,,,
,,,,
,,,,
,0.0016536,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0013229,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,0.0082672,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0544197,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0002105,0.0290165,,
,,0.0504988,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,0.0780493,,
,0.0031569,0.1095907,,
,,,,
,,,,
,,,,
,,,,0.3278922
,,,,
,,,,
,,,,
0.0541462,0.004089,,,
0.3790234,,,,
,,,,
0.0299822,0.0343355,,,
0.1798932,,,,
,,0.0497862,,
,0.0433253,,,
,0.0050511,,,
,,,,
,,,,
,0.0264582,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0190018,,,
,,,,
,,,,
,,,,
,,,,
,0.0049008,,,
,0.0864101,,,
,0.0839447,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.010914,,,
,0.0005713,,,
,0.0298557,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0205953,,,
,,,,
,0.0235117,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0377931,,,
,,,,
,,,,
,,,,
,,,,
,0.0416116,,,
,0.0323211,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0343355,,,
,0.0747745,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0662057,,,
,,,,
,,,,
,,,,
,0.0288334,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0195731,,,
,,,,
,,,,
,,,,
,0.0438966,,,
,0.046392,,,
,,,,
,,,,
,,0.0098962,,
,0.0665364,,,
,0.0881539,,,
,,0.055508,,
,,,,
,,,,
,,,,
,,,,
,,0.0161881,,
,,,,
,,,,
,,,,
,,,,
,0.1694529,,,
,,,,
,,,,
,0.0172279,,,
,,,,
,,,,
,0.0374926,,,
,,,,
,,,,
,,,,
,0.0080577,,,
,,,,
,,,,
,0.044498,,,
,0.0676188,,,
,0.0095009,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0183704,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0242333,,,
,,,,
,,,,
,,,,
,,,,0.2
,,,,
,0.0014432,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0024354,,,
,,,,
,0.0019543,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0042995,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
0.3260814,,,,
0.1630407,,,,
,,,,
0.3401695,,,,
,0.00908,,,
,0.0190319,,,
0.1055952,0.1006314,,,
0.3167856,,,,
,,,,
,,,,
,,,,
,0.0057126,,,
,,,,
,,,,
,,,0.0354864,
,,,0.0432296,
,,,0.0703113,
,,,0.0549027,
,,,0.088249,
,,,0.0680156,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0727001,,,
,0.068611,,,
,0.0070054,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0174684,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.1508118,,,
,,,,
,,,,
,,,,
,0.049128,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0342754,,,
,0.2580277,,,
,0.093626,,,
,,,,
0.3559077,0.0496692,,,
,,,,
,,,,
,,,,
,,,,
,0.0015033,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0871017,,,
,0.0205051,,,
,,,,
,,,,
,,,,
,,,,
,0.0053217,,,
,,,,
,,,,
,0.0563138,,,
,0.1118761,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,0.0515781,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0440168,,,
,,,,
,,,,
,,,,
,,,,
,0.0083584,,,
,0.0223391,,,
,,,,
,,,,
,,,,
,,,,
0.2194605,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0060133,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0374023,,,
,,,,
,,,,
,0.0145821,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0261876,,,
,0.0171377,,,
,,,,
,,,,
,,,,
,0.043656,,,
,0.0756165,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0581479,,,
,,,,
,,,,
,,,,
,0.0074564,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0040589,,,
,0.065484,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,0.0450417,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,0.0772763,
,,,0.0483658,
,,,0.0672763,
,0.0012026,,0.083891,
,,,,
,,,,
,0.0125977,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.1220084,,,
,,,,
,,,,
,,,,
,0.0251954,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0001804,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0066446,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
